frame,phase,left_vx_wrist,left_vy_wrist,left_vz_wrist,left_nx_palm,left_ny_palm,left_nz_palm,left_dx_path,left_dy_path,left_dz_path,right_vx_wrist,right_vy_wrist,right_vz_wrist,right_nx_palm,right_ny_palm,right_nz_palm,right_dx_path,right_dy_path,right_dz_path,right_x_0,right_y_0,right_z_0,right_x_1,right_y_1,right_z_1,right_x_2,right_y_2,right_z_2,right_x_3,right_y_3,right_z_3,right_x_4,right_y_4,right_z_4,right_x_5,right_y_5,right_z_5,right_x_6,right_y_6,right_z_6,right_x_7,right_y_7,right_z_7,right_x_8,right_y_8,right_z_8,right_x_9,right_y_9,right_z_9,right_x_10,right_y_10,right_z_10,right_x_11,right_y_11,right_z_11,right_x_12,right_y_12,right_z_12,right_x_13,right_y_13,right_z_13,right_x_14,right_y_14,right_z_14,right_x_15,right_y_15,right_z_15,right_x_16,right_y_16,right_z_16,right_x_17,right_y_17,right_z_17,right_x_18,right_y_18,right_z_18,right_x_19,right_y_19,right_z_19,right_x_20,right_y_20,right_z_20
22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036128759384155273,0.0005682706832885742,6.752152614808438e-09,0.6145272850990295,0.09642676264047623,-0.7829803228378296,0.04143640398979187,-0.017332792282104492,-2.2073038508096943e-08,0.0,0.0,0.0,0.08464933931827545,-0.08191096037626266,-0.0040729152970016,0.12426014244556427,-0.28790372610092163,0.005803032778203487,0.14080289006233215,-0.42294979095458984,0.009050612337887287,0.16303913295269012,-0.5231073498725891,0.01343093067407608,0.12028056383132935,-0.4731099605560303,0.03613784536719322,0.1531275063753128,-0.6584342122077942,0.01736411452293396,0.1790723353624344,-0.7925112247467041,-0.00382776721380651,0.19566679000854492,-0.9092743396759033,-0.01958439126610756,0.09411545097827911,-0.4971122443675995,0.01643526554107666,0.1339697688817978,-0.7021039128303528,-0.0011543642031028867,0.1631537228822708,-0.848648190498352,-0.022343464195728302,0.18633411824703217,-0.9817898869514465,-0.036990780383348465,0.06348077207803726,-0.5059643983840942,-0.010034339502453804,0.10711648315191269,-0.7087237238883972,-0.028621777892112732,0.13887280225753784,-0.8459352850914001,-0.04412848874926567,0.16446179151535034,-0.9697744250297546,-0.05336776748299599,0.028547359630465508,-0.501894474029541,-0.03940447419881821,0.06835874170064926,-0.6742826700210571,-0.05500581115484238,0.09980838000774384,-0.7889292240142822,-0.06164287030696869,0.13064450025558472,-0.8912102580070496,-0.0655898004770279
23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007216215133666992,-0.002562195062637329,4.6563286559830885e-09,0.7013905644416809,0.07755659520626068,-0.7085451483726501,0.03422018885612488,-0.01989498734474182,-1.7416709852113854e-08,0.0,0.0,0.0,0.08109664171934128,-0.09028597921133041,0.0003075027489103377,0.11539581418037415,-0.3036496639251709,0.013958419673144817,0.12945783138275146,-0.4359838366508484,0.020292894914746284,0.14345701038837433,-0.5438476800918579,0.027451245114207268,0.0971437469124794,-0.48180899024009705,0.04342453181743622,0.12057102471590042,-0.6616507768630981,0.027285614982247353,0.14077749848365784,-0.7973430752754211,0.0070449430495500565,0.15486134588718414,-0.9142040014266968,-0.008770240470767021,0.0738406777381897,-0.50055330991745,0.022117022424936295,0.10087838023900986,-0.7039772272109985,0.007332989946007729,0.12716606259346008,-0.8532822132110596,-0.013083130121231079,0.14876540005207062,-0.9884737133979797,-0.028080247342586517,0.045727889984846115,-0.4984756410121918,-0.006020447239279747,0.07803191989660263,-0.701306164264679,-0.024383708834648132,0.1083645299077034,-0.8354533910751343,-0.04058176279067993,0.13211672008037567,-0.9551552534103394,-0.0504964180290699,0.016087034717202187,-0.4810400903224945,-0.036729536950588226,0.04958217218518257,-0.650754451751709,-0.05399185046553612,0.07922784984111786,-0.7639485597610474,-0.06264305114746094,0.10626877844333649,-0.8612841367721558,-0.06822141259908676
24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008851587772369385,0.00207558274269104,9.9400239150782e-09,0.651496946811676,0.0667705088853836,-0.7557072043418884,0.025368601083755493,-0.01781940460205078,-7.476685937035654e-09,0.0,0.0,0.0,0.07726997882127762,-0.10023952275514603,-0.004391256254166365,0.10643315315246582,-0.3162047266960144,0.0059934644959867,0.11613480001688004,-0.4537676274776459,0.010751630179584026,0.12818630039691925,-0.562615156173706,0.015774371102452278,0.08218710124492645,-0.48145589232444763,0.028314653784036636,0.10080820322036743,-0.6618293523788452,0.009612667374312878,0.11666013300418854,-0.7980149984359741,-0.011745651252567768,0.12584616243839264,-0.9167624115943909,-0.02829442359507084,0.05530004948377609,-0.49168702960014343,0.009840371087193489,0.07663021236658096,-0.6960321664810181,-0.008751284331083298,0.09632591903209686,-0.8516420125961304,-0.03133852407336235,0.10951200872659683,-0.9928367733955383,-0.047773391008377075,0.02589815855026245,-0.4772869348526001,-0.014466707594692707,0.05341149494051933,-0.6755374073982239,-0.036748044192790985,0.07841415703296661,-0.8126459717750549,-0.05562791973352432,0.09476833790540695,-0.934868574142456,-0.06716209650039673,-0.0018562874756753445,-0.44663184881210327,-0.04106246680021286,0.028952060267329216,-0.610378623008728,-0.06226656213402748,0.05382086709141731,-0.7202188372612,-0.07310666143894196,0.07346981018781662,-0.8125684857368469,-0.07996091991662979
25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00636214017868042,0.006028234958648682,-6.2703193748347985e-09,0.6942383646965027,0.055931247770786285,-0.7175686359405518,0.019006460905075073,-0.0117911696434021,-1.3747005311870453e-08,0.0,0.0,0.0,0.07478008419275284,-0.10602380335330963,-0.005496708210557699,0.09717478603124619,-0.3279203474521637,0.0036637147422879934,0.10456839948892593,-0.4691481590270996,0.006728200241923332,0.11387299001216888,-0.5801075100898743,0.009643731638789177,0.06902986019849777,-0.49113744497299194,0.028503546491265297,0.0817156657576561,-0.6683230400085449,0.007245777174830437,0.09407305717468262,-0.8063532114028931,-0.016428934410214424,0.09928958117961884,-0.9260640740394592,-0.03504578024148941,0.043787881731987,-0.49988478422164917,0.008953462354838848,0.06304161250591278,-0.7017641067504883,-0.012957477942109108,0.079454205930233,-0.8546640276908875,-0.038517408072948456,0.08797701448202133,-0.9944908618927002,-0.05699073150753975,0.016347963362932205,-0.48221203684806824,-0.016887012869119644,0.043154485523700714,-0.6799317598342896,-0.043119870126247406,0.06592175364494324,-0.8192757964134216,-0.06568853557109833,0.07866433262825012,-0.9468342661857605,-0.0797458291053772,-0.010421767830848694,-0.44678765535354614,-0.04490801319479942,0.01971985585987568,-0.6077620387077332,-0.06922222673892975,0.04321200028061867,-0.717555820941925,-0.08278314024209976,0.061699893325567245,-0.8151829838752747,-0.0919337347149849
26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003205716609954834,0.0046610236167907715,-2.0930180255618325e-08,0.7751416563987732,0.07127668708562851,-0.6277539134025574,0.01580074429512024,-0.007130146026611328,-3.467718556748878e-08,0.0,0.0,0.0,0.07996620982885361,-0.11255556344985962,0.0055894372053444386,0.09597182273864746,-0.32793766260147095,0.016385484486818314,0.10178465396165848,-0.4657236635684967,0.01893637143075466,0.11168604344129562,-0.5756012201309204,0.020769700407981873,0.0721953883767128,-0.4951969087123871,0.0329199954867363,0.08327805250883102,-0.6735107898712158,0.013930561020970345,0.09509522467851639,-0.8000588417053223,-0.0071288649924099445,0.09906765818595886,-0.908737063407898,-0.023691536858677864,0.04769836738705635,-0.5019329190254211,0.007743287831544876,0.06483963876962662,-0.7109504342079163,-0.01120620034635067,0.08122164756059647,-0.8600866198539734,-0.032695796340703964,0.0889163538813591,-0.9948540925979614,-0.04857202619314194,0.020870862528681755,-0.48037320375442505,-0.02308499626815319,0.04516968876123428,-0.6856516599655151,-0.0464276485145092,0.06833931803703308,-0.8252546787261963,-0.06667345017194748,0.08114627003669739,-0.9519957304000854,-0.08014640212059021,-0.004264552146196365,-0.4384399652481079,-0.05504734069108963,0.025362644344568253,-0.6024045944213867,-0.07665201276540756,0.046336084604263306,-0.7136437296867371,-0.08836204558610916,0.060819145292043686,-0.8149579763412476,-0.09719058871269226
27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004800558090209961,0.007339566946029663,-9.043645832207403e-10,0.782524049282074,0.05666651949286461,-0.6200363636016846,0.015320688486099243,0.00020942091941833496,-3.558155015070952e-08,0.0,0.0,0.0,0.08159763365983963,-0.11506643891334534,0.006451483815908432,0.09507080912590027,-0.33171898126602173,0.0179788526147604,0.09617163240909576,-0.47136974334716797,0.02069777436554432,0.10626795887947083,-0.5798393487930298,0.022831261157989502,0.06589623540639877,-0.4990546703338623,0.037555381655693054,0.07912665605545044,-0.6762003898620605,0.0191508699208498,0.09255470335483551,-0.7955214381217957,-0.0016334718093276024,0.09721919894218445,-0.8977863192558289,-0.017665104940533638,0.040582325309515,-0.5086139440536499,0.011891341768205166,0.059605732560157776,-0.7174180150032043,-0.006101358216255903,0.08114560693502426,-0.8641653656959534,-0.02672201208770275,0.09310729801654816,-0.9947748184204102,-0.04188058152794838,0.013702825643122196,-0.48862072825431824,-0.020018426701426506,0.038303639739751816,-0.6959241628646851,-0.04302820563316345,0.0664081946015358,-0.8366535305976868,-0.06383627653121948,0.08395760506391525,-0.9615835547447205,-0.07752341032028198,-0.00944776926189661,-0.4501628875732422,-0.053065069019794464,0.021147293969988823,-0.622035562992096,-0.0738191306591034,0.04733213782310486,-0.7324225902557373,-0.0854596197605133,0.06789723038673401,-0.8293719291687012,-0.09437160193920135
28,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009687244892120361,0.01194608211517334,4.475792536595691e-08,0.8293195962905884,5.5922791943885386e-05,-0.5587745904922485,0.0009687244892120361,0.01194608211517334,4.475792536595691e-08,0.0,0.0,0.0,0.08657456934452057,-0.140938863158226,0.013600485399365425,0.0924307331442833,-0.3784126937389374,0.024433830752968788,0.0861671194434166,-0.5318881273269653,0.024487845599651337,0.09691368043422699,-0.6539172530174255,0.025896910578012466,0.029118940234184265,-0.5513970851898193,0.04316243901848793,0.04527368023991585,-0.7498272061347961,0.02374483458697796,0.08425331115722656,-0.8682610392570496,0.005835992284119129,0.11870182305574417,-0.9560506939888,-0.007144319824874401,-0.0009231650037690997,-0.5527840256690979,0.015774978324770927,0.022785650566220284,-0.785085141658783,-0.004338056314736605,0.07967064529657364,-0.9061925411224365,-0.01922161877155304,0.12729665637016296,-0.9914476275444031,-0.028760340064764023,-0.024141257628798485,-0.522481381893158,-0.017755571752786636,0.007217730861157179,-0.7577208280563354,-0.04329904541373253,0.06335077434778214,-0.8656259775161743,-0.056822001934051514,0.10591518878936768,-0.9435532689094543,-0.06383517384529114,-0.03488548472523689,-0.4704986810684204,-0.05182327330112457,0.0011158796260133386,-0.6507988572120667,-0.07451125234365463,0.041352689266204834,-0.752898097038269,-0.08488573879003525,0.07403464615345001,-0.8331565856933594,-0.09161104261875153
29,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025618672370910645,0.009346157312393188,-8.114057692409915e-08,0.8146529793739319,-0.03453800454735756,-0.5789193511009216,0.0035305917263031006,0.02129223942756653,-3.638265155814224e-08,0.0,0.0,0.0,0.08322373777627945,-0.18787413835525513,0.016184445470571518,0.08870011568069458,-0.46360474824905396,0.019668474793434143,0.07684088498353958,-0.6441956162452698,0.00943109393119812,0.07056235522031784,-0.7902330756187439,0.0018351830076426268,-0.011438275687396526,-0.6842479109764099,0.024725953117012978,0.001262384932488203,-0.959097146987915,-0.019001416862010956,0.09904966503381729,-0.9935559034347534,-0.055096905678510666,0.15910105407238007,-0.9601039886474609,-0.07442571967840195,-0.04333663359284401,-0.6587702631950378,-0.008355866186320782,-0.009854967705905437,-0.9547236561775208,-0.04808555170893669,0.10491868853569031,-0.9606795310974121,-0.07394345104694366,0.16021983325481415,-0.9018954634666443,-0.08796326071023941,-0.06832940876483917,-0.6064972281455994,-0.046162333339452744,-0.024069758132100105,-0.886827290058136,-0.08605600893497467,0.09203514456748962,-0.8813984990119934,-0.09912826865911484,0.14987632632255554,-0.8122217655181885,-0.10193552076816559,-0.081889308989048,-0.528968870639801,-0.08367632329463959,-0.024322934448719025,-0.7425857782363892,-0.11646752804517746,0.06023729220032692,-0.7527339458465576,-0.12124989926815033,0.10644394904375076,-0.6976855397224426,-0.11999540776014328
30,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003426790237426758,0.01758754253387451,-8.830492248534938e-08,0.9232610464096069,-0.08744151890277863,-0.3740895688533783,0.00010380148887634277,0.03887978196144104,-1.2468757404349162e-07,0.0,0.0,0.0,0.10774551331996918,-0.2368903011083603,0.010831727646291256,0.10285115987062454,-0.495242714881897,0.000563397363293916,0.08979538828134537,-0.6761124730110168,-0.02352159470319748,0.08500389754772186,-0.8249166011810303,-0.04008392244577408,-0.06775661557912827,-0.7403964400291443,0.005839116405695677,0.01811819151043892,-0.9985875487327576,-0.04994622990489006,0.12158992886543274,-0.9415496587753296,-0.08688601106405258,0.15291574597358704,-0.8394783735275269,-0.10352951288223267,-0.09819210320711136,-0.7122409343719482,-0.027546102181077003,0.019173206761479378,-0.9871065616607666,-0.06483584642410278,0.11952296644449234,-0.8732130527496338,-0.06886813044548035,0.12644289433956146,-0.7541327476501465,-0.06747410446405411,-0.10679353028535843,-0.655015230178833,-0.06674546748399734,0.017980528995394707,-0.8824875950813293,-0.10140391439199448,0.09837520122528076,-0.7625647783279419,-0.08046788722276688,0.09290469437837601,-0.6456195712089539,-0.06163506582379341,-0.09761375188827515,-0.5702312588691711,-0.10762418061494827,0.013548146933317184,-0.7387642860412598,-0.1258111596107483,0.07069362699985504,-0.6584131717681885,-0.10221973061561584,0.061531078070402145,-0.5573903322219849,-0.08203122019767761
31,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003627479076385498,0.018770992755889893,-8.404030893416348e-08,0.8771684765815735,-0.15691250562667847,-0.4538215100765228,0.003731280565261841,0.05765077471733093,-2.087278829776551e-07,0.0,0.0,0.0,0.0906645730137825,-0.3227667212486267,-0.007138294167816639,0.06883598864078522,-0.6124457716941833,-0.026050088927149773,0.04395129904150963,-0.8088799118995667,-0.05447964742779732,0.010558473877608776,-0.9845085144042969,-0.07231562584638596,-0.1412816196680069,-0.764965295791626,-0.008583014830946922,-0.010631649754941463,-0.9971785545349121,-0.0743098184466362,0.06512539833784103,-0.8463075757026672,-0.1155165284872055,0.06010423228144646,-0.7336310148239136,-0.1381349414587021,-0.16853196918964386,-0.7025502324104309,-0.03843456879258156,-0.0035973554477095604,-0.9471542239189148,-0.0947171300649643,0.06553596258163452,-0.7677000164985657,-0.10643785446882248,0.04771334305405617,-0.6496163606643677,-0.10863381624221802,-0.17229969799518585,-0.6207370758056641,-0.07570328563451767,-0.0030705267563462257,-0.8298652768135071,-0.1253957599401474,0.04988332837820053,-0.6679230332374573,-0.10345081984996796,0.025293655693531036,-0.5589888095855713,-0.08224708586931229,-0.153161883354187,-0.5211756825447083,-0.11583802849054337,-0.01998993754386902,-0.6820026636123657,-0.14190836250782013,0.023295480757951736,-0.5699777603149414,-0.11847623437643051,0.002393607748672366,-0.4819607138633728,-0.09802350401878357
32,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4421682357788086e-05,0.02249288558959961,-5.334756281172304e-08,0.8082959651947021,-0.15411202609539032,-0.5682491660118103,0.003765702247619629,0.08014366030693054,-2.6207544578937814e-07,0.0,0.0,0.0,0.08225657045841217,-0.3409157991409302,-0.0075197541154921055,0.055537812411785126,-0.6202273368835449,-0.0206669420003891,0.01836840808391571,-0.818080484867096,-0.04366709291934967,-0.03193050995469093,-0.9979062080383301,-0.05624573677778244,-0.1376170665025711,-0.739467442035675,0.004796355031430721,0.002879329724237323,-0.9446477890014648,-0.06229941546916962,0.06453391164541245,-0.7845024466514587,-0.09869381785392761,0.06097472831606865,-0.6785047650337219,-0.11706133186817169,-0.17084011435508728,-0.6680577397346497,-0.020908476784825325,0.01805884577333927,-0.8415622711181641,-0.08183248341083527,0.06253280490636826,-0.6596550345420837,-0.09207159280776978,0.038394950330257416,-0.5688892602920532,-0.09204968810081482,-0.1753135472536087,-0.5742896199226379,-0.056049637496471405,0.017485486343503,-0.7229856848716736,-0.1127142682671547,0.04810135439038277,-0.5549799799919128,-0.09887996315956116,0.016412023454904556,-0.47259724140167236,-0.08134253323078156,-0.15587636828422546,-0.4712420701980591,-0.09392034262418747,-0.011129452846944332,-0.5910186767578125,-0.1262502819299698,0.012993613258004189,-0.47196733951568604,-0.11567933857440948,-0.020131120458245277,-0.39908045530319214,-0.10290568321943283
33,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032261013984680176,0.02223271131515503,-3.3627429729676805e-09,0.7756349444389343,-0.15035805106163025,-0.6130113005638123,0.004088312387466431,0.10237637162208557,-2.654381887623458e-07,0.0,0.0,0.0,0.08475788682699203,-0.3192597031593323,-0.009178750216960907,0.05569193884730339,-0.6051928997039795,-0.020109228789806366,0.01672733761370182,-0.8114969730377197,-0.039289116859436035,-0.028741970658302307,-0.9984279870986938,-0.04811877757310867,-0.13731586933135986,-0.7331836223602295,0.006089724134653807,0.005656396504491568,-0.9189692139625549,-0.05835724249482155,0.06732731312513351,-0.7601119875907898,-0.09410510957241058,0.06525823473930359,-0.653323769569397,-0.1125706136226654,-0.17176254093647003,-0.6640634536743164,-0.016976485028862953,0.013671672903001308,-0.8166912794113159,-0.07491537183523178,0.05651357024908066,-0.6375916004180908,-0.0838693380355835,0.033109769225120544,-0.5489313006401062,-0.08344428241252899,-0.17631743848323822,-0.5667005181312561,-0.04974263533949852,0.010848967358469963,-0.7001233696937561,-0.10338062047958374,0.041632115840911865,-0.5377928614616394,-0.08969476819038391,0.010914530605077744,-0.4597829282283783,-0.07333369553089142,-0.15622475743293762,-0.45775502920150757,-0.08539194613695145,-0.012853876687586308,-0.5648511052131653,-0.11667105555534363,0.009391581639647484,-0.44939327239990234,-0.10745017230510712,-0.02516406774520874,-0.3819597661495209,-0.09611504524946213
34,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001006484031677246,0.020238816738128662,9.781473409020691e-09,0.7501834034919739,-0.15849830210208893,-0.6419525742530823,0.005094796419143677,0.12261518836021423,-2.556567153533251e-07,0.0,0.0,0.0,0.08047810941934586,-0.3095334470272064,-0.008166944608092308,0.04951256141066551,-0.5970893502235413,-0.019504889845848083,0.008714607916772366,-0.8085982799530029,-0.038209836930036545,-0.031839460134506226,-0.9984138607978821,-0.0464334562420845,-0.15539012849330902,-0.7378244996070862,0.0005807740380987525,-0.0008399147191084921,-0.9191077351570129,-0.06269994378089905,0.05441749095916748,-0.7511299848556519,-0.09528874605894089,0.04472393915057182,-0.6486013531684875,-0.1128072440624237,-0.18898403644561768,-0.6572105288505554,-0.02395739033818245,0.00583019619807601,-0.8187782168388367,-0.08244773745536804,0.04697331413626671,-0.6321845054626465,-0.08712972700595856,0.021194515749812126,-0.5439398288726807,-0.08398034423589706,-0.19136600196361542,-0.547951877117157,-0.057416439056396484,0.0021047969348728657,-0.6922252178192139,-0.1143813505768776,0.03484286367893219,-0.5242889523506165,-0.09654705971479416,0.004502329509705305,-0.44568338990211487,-0.07666387408971786,-0.16991955041885376,-0.42699429392814636,-0.09314233064651489,-0.02442641742527485,-0.5511382818222046,-0.12646229565143585,-0.0004800790920853615,-0.43711549043655396,-0.11405090242624283,-0.03410547599196434,-0.3695882558822632,-0.09998438507318497
35,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030365586280822754,0.021396756172180176,1.93124378711218e-08,0.6853446364402771,-0.1513281911611557,-0.7123218774795532,0.005398452281951904,0.1440119445323944,-2.3634427748220332e-07,0.0,0.0,0.0,0.07795265316963196,-0.2997733950614929,-0.0150310592725873,0.04344168305397034,-0.5913207530975342,-0.028432931751012802,-0.002736660884693265,-0.8052482604980469,-0.047766681760549545,-0.05171516165137291,-0.9970296025276184,-0.05707498639822006,-0.1652415692806244,-0.713580310344696,-0.007387959398329258,-0.008864566683769226,-0.9128597378730774,-0.07396309077739716,0.05733722820878029,-0.7639901638031006,-0.10517207533121109,0.05567680299282074,-0.6563642024993896,-0.11904045939445496,-0.20037299394607544,-0.6202536821365356,-0.02864173613488674,-0.005159029271453619,-0.7842319011688232,-0.08717640489339828,0.04259184002876282,-0.6095952987670898,-0.09007622301578522,0.016916608437895775,-0.5288960933685303,-0.08557461947202682,-0.20133620500564575,-0.4946138262748718,-0.05978650227189064,-0.008321055211126804,-0.6467962861061096,-0.1178143322467804,0.029898282140493393,-0.4945469796657562,-0.10106373578310013,-0.0010445757070556283,-0.4291607141494751,-0.08209723234176636,-0.17726781964302063,-0.36286747455596924,-0.0934654250741005,-0.030770765617489815,-0.4972427785396576,-0.12914128601551056,-0.004729950334876776,-0.3935839533805847,-0.11906091868877411,-0.03974835202097893,-0.3314110040664673,-0.10637835413217545
36,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006875097751617432,0.028851568698883057,-1.2728804676953587e-08,0.6198847889900208,-0.1339172124862671,-0.7731810212135315,0.004710942506790161,0.17286351323127747,-2.490730821591569e-07,0.0,0.0,0.0,0.07456707954406738,-0.29394158720970154,-0.020658882334828377,0.03812597319483757,-0.6005416512489319,-0.03438494727015495,-0.008816732093691826,-0.8131336569786072,-0.05147045850753784,-0.0621352344751358,-0.996283233165741,-0.059657368808984756,-0.17938463389873505,-0.6989067792892456,-0.022765900939702988,-0.009876972995698452,-0.8794293403625488,-0.0851697102189064,0.04656817391514778,-0.7116063833236694,-0.11543115228414536,0.02826090157032013,-0.6180886626243591,-0.13335296511650085,-0.21676556766033173,-0.5899133682250977,-0.04282686859369278,-0.012267328798770905,-0.741031289100647,-0.09878882020711899,0.02613481879234314,-0.5624045133590698,-0.10223209857940674,-0.010689392685890198,-0.4897221624851227,-0.10214971750974655,-0.21791419386863708,-0.44693657755851746,-0.07143661379814148,-0.022310391068458557,-0.5929411053657532,-0.1260562539100647,0.015648268163204193,-0.4426354169845581,-0.10852957516908646,-0.02050773613154888,-0.3836364448070526,-0.09355457872152328,-0.194258451461792,-0.30258384346961975,-0.10333503037691116,-0.04601285234093666,-0.42881518602371216,-0.14005370438098907,-0.017607737332582474,-0.3285112679004669,-0.13149024546146393,-0.05492934212088585,-0.2721511721611023,-0.12209904938936234
37,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005589723587036133,0.02864372730255127,-1.3406804555415874e-08,0.43017181754112244,-0.05586208030581474,-0.9010170698165894,0.004151970148086548,0.20150724053382874,-2.624798867145728e-07,0.0,0.0,0.0,0.07470238953828812,-0.2717951834201813,-0.0311411265283823,0.026709169149398804,-0.6135843396186829,-0.0439579077064991,-0.03753393888473511,-0.8258799910545349,-0.05707395076751709,-0.07825153321027756,-0.994821310043335,-0.06486379355192184,-0.17241458594799042,-0.7363359928131104,-0.036663711071014404,-0.02581918053328991,-0.7842209339141846,-0.10406408458948135,0.014786663465201855,-0.6010186076164246,-0.14913523197174072,-0.03058587573468685,-0.5217524766921997,-0.18044151365756989,-0.23331446945667267,-0.6063057780265808,-0.05194159969687462,-0.04277585446834564,-0.6087661385536194,-0.10575936734676361,-0.005874141119420528,-0.4495363235473633,-0.1208057627081871,-0.05093945190310478,-0.39140936732292175,-0.1351339966058731,-0.2554306089878082,-0.43707355856895447,-0.07592368125915527,-0.06680901348590851,-0.4459291100502014,-0.12297645956277847,-0.02687075175344944,-0.32242998480796814,-0.10956831276416779,-0.06480736285448074,-0.26803627610206604,-0.10431567579507828,-0.25374314188957214,-0.25289657711982727,-0.10546505451202393,-0.10155738890171051,-0.27661189436912537,-0.1338481456041336,-0.06654538959264755,-0.1898074597120285,-0.12497588992118835,-0.09863387048244476,-0.14205221831798553,-0.11919837445020676
38,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4253919720649719,-0.0976187065243721,-0.8997289538383484,-0.0074669718742370605,0.2982509434223175,-2.418133249193488e-07,0.0,0.0,0.0,0.042949918657541275,-0.38921862840652466,-0.04531077668070793,-0.032969776540994644,-0.7128416299819946,-0.07167255133390427,-0.13166236877441406,-0.8697323799133301,-0.09743791073560715,-0.23351888358592987,-0.9655045866966248,-0.11519429087638855,-0.30450236797332764,-0.7007808089256287,-0.067935511469841,-0.0869133397936821,-0.7547833919525146,-0.15272057056427002,-0.04108723625540733,-0.6153755187988281,-0.21097815036773682,-0.08484134823083878,-0.5672421455383301,-0.2528246343135834,-0.3499094545841217,-0.4772292673587799,-0.084622822701931,-0.0698358342051506,-0.5149371027946472,-0.15706481039524078,-0.050342246890068054,-0.4033423364162445,-0.18489524722099304,-0.1086832657456398,-0.36260396242141724,-0.21121612191200256,-0.34280693531036377,-0.2451585978269577,-0.10965567827224731,-0.08026905357837677,-0.2821493148803711,-0.17236444354057312,-0.062217894941568375,-0.205612450838089,-0.1721167415380478,-0.12184549868106842,-0.1774992048740387,-0.1758696436882019,-0.3070402443408966,-0.031862981617450714,-0.14171159267425537,-0.10014884918928146,-0.06220509856939316,-0.1907849907875061,-0.08852832019329071,-0.027986101806163788,-0.20150883495807648,-0.1525806188583374,-0.006682878360152245,-0.20890340209007263
40,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003673136234283447,-0.013277411460876465,6.982644862318921e-08,0.31627678871154785,-0.06035851687192917,-0.9467449188232422,-0.007099658250808716,0.28497353196144104,-1.7198686919073225e-07,0.0,0.0,0.0,0.022210286930203438,-0.3841198980808258,-0.06494653970003128,-0.07355289906263351,-0.698314905166626,-0.09778805822134018,-0.19052323698997498,-0.8468247652053833,-0.12465275824069977,-0.3113616108894348,-0.9394247531890869,-0.143300861120224,-0.39699113368988037,-0.6562656760215759,-0.09078248590230942,-0.1594081073999405,-0.6978801488876343,-0.193315789103508,-0.04530845955014229,-0.6095362901687622,-0.2601431608200073,-0.04241254925727844,-0.5712802410125732,-0.30130934715270996,-0.4482593536376953,-0.38722512125968933,-0.09782732278108597,-0.13370351493358612,-0.41734570264816284,-0.17844821512699127,-0.038778290152549744,-0.35221752524375916,-0.20336900651454926,-0.05326489359140396,-0.3331742286682129,-0.2240574210882187,-0.4398762285709381,-0.11144052445888519,-0.11567847430706024,-0.13152149319648743,-0.15304134786128998,-0.19266557693481445,-0.07046256959438324,-0.11221115291118622,-0.18868735432624817,-0.11617626249790192,-0.09136232733726501,-0.18588894605636597,-0.3964492082595825,0.1419590264558792,-0.14149124920368195,-0.15223440527915955,0.10001374036073685,-0.20493845641613007,-0.10138453543186188,0.09563760459423065,-0.213688924908638,-0.14945928752422333,0.10282139480113983,-0.2132975310087204
